,0
177,2874.65
178,1541.54
179,5706.88
180,2726.11
181,440.48
182,4957.17
183,472.71
184,5964.89
185,4298.51
186,398.82
187,561.12
188,6088.38
189,732.32
190,3063.37
191,298.31
192,934.27
193,5516.4
194,4716.75
195,5370.44
196,4658.53
197,1758.15
198,367.59
199,1619.9
200,1209.03
201,4298.17
202,4767.24
203,6593.32
204,1031.36
205,414.13
206,2589.96
207,5611.85
208,2017.98
209,758.12
210,2383.09
211,4118.27
212,3933.35
213,3688.49
214,5767.55
215,3307.16
216,5736.54
217,347.46
218,2435.02
219,2502.3
220,5415.96
221,1906.16
222,474.26
223,5644.88
224,5382.27
225,410.31
226,5064.86
227,4422.09
228,753.5
229,4544.08
230,5752.12
231,2821.01
232,4394.19
233,4271.78
234,2607.43
235,918.59
236,4685.55
237,3326.36
238,2940.46
239,514.96
240,1931.36
241,357.61
242,6418.78
243,4340.21
244,5645.49
245,4936.58
246,3074.86
247,4689.89
248,284.6
249,4933.68
250,307.33
251,4856.18
252,5631.58
253,954.89
254,6081.34
255,947.57
256,690.44
257,2623.62
258,3876.82
259,442.32
260,3282.2
261,2509.0
262,1058.25
263,5659.69
264,3351.87
265,2548.91
266,4241.41
267,2226.86
268,2044.44
269,4807.95
270,5481.3
271,4438.65
272,5001.12
273,4922.1
274,4791.67
275,563.07
276,4923.03
277,3675.32
278,4641.82
279,606.73
280,1950.04
281,4287.84
282,3403.13
283,5125.19
284,5813.55
285,3035.84
286,4788.82
287,4767.05
288,5829.31
289,5356.31
290,5039.66
291,4182.72
292,5517.43
293,4511.98
294,1184.53
295,5590.05
296,4081.38
297,621.89
298,5212.72
299,421.54
300,6488.75
301,5896.16
302,3172.68
303,2696.31
304,6473.07
305,5795.92
306,5723.65
307,5812.76
308,4282.56
309,4366.53
310,4951.98
311,4686.61
312,2921.67
313,1202.25
314,574.83
315,5212.48
316,460.56
317,5374.54
318,2023.06
319,934.76
320,529.5
321,775.43
322,526.89
323,5925.37
324,4062.25
325,1110.43
326,1321.06
327,4479.71
328,6058.31
329,5304.58
330,673.28
331,2256.26
332,4228.37
333,5992.37
334,4712.37
335,3204.85
336,4731.57
337,3056.64
338,503.06
339,2585.71
340,4476.79
341,933.15
342,4578.36
343,362.36
344,2213.93
345,3681.92
346,4304.35
347,1111.22
348,2856.37
349,5774.9
350,2273.99
351,383.48
352,3514.92
353,4682.84
354,1452.09
355,5510.65
356,4543.31
357,1501.95
358,2221.02
359,2213.66
360,2532.2
361,1905.99
362,1915.56
363,2945.7
364,534.3
365,4909.14
366,348.77
367,6278.88
368,325.02
369,4879.66
370,4401.85
371,5302.64
372,399.14
373,2241.2
374,1394.34
375,4771.19
376,4649.59
377,5818.4
378,1287.1
379,429.42
380,3437.92
381,1478.26
382,365.04
383,5822.15
384,3956.4
385,4508.12
386,2047.39
387,2522.69
388,5612.62
389,413.37
390,640.76
391,458.12
392,2092.82
393,3607.37
394,266.33
395,4731.41
396,386.19
397,2603.59
398,1130.82
399,4560.6
400,569.45
401,280.2
402,5570.31
403,5408.04
404,365.98
405,1425.26
406,2813.16
407,1489.25
408,6018.04
409,4161.51
410,5338.59
411,429.45
412,5563.48
413,4845.27
414,3007.37
415,277.85
416,5125.76
417,4678.11
418,6288.7
419,542.74
420,2993.03
421,3037.78
422,4940.32
423,5853.56
424,3527.63
425,1912.38
426,1906.96
427,558.12
428,855.32
429,5138.43
430,5344.31
431,421.33
432,1955.52
433,5008.68
434,5462.68
435,415.35
436,2259.76
437,2985.6
438,4465.13
439,375.8
440,4673.14
441,2825.45
442,1435.36
443,5535.52
444,3739.33
445,2002.09
446,6495.73
447,4490.65
448,323.63
449,413.5
450,471.01
451,803.94
452,5063.3
453,3610.71
454,4393.08
455,3012.01
456,361.64
457,2474.89
458,4237.84
459,778.51
460,363.47
461,1671.1
462,4793.38
463,6711.93
464,828.59
465,5721.6
466,6016.21
467,2979.2
468,2350.24
469,6088.95
470,1383.33
471,397.53
472,5676.55
473,391.88
474,3861.8
475,4568.9
476,5266.8
477,476.39
478,2725.56
479,5281.11
480,4445.01
481,5111.63
482,559.86
483,3937.71
484,1832.02
485,1349.97
486,1002.17
487,5964.26
488,3099.38
489,507.54
490,6055.68
491,3281.07
492,5607.32
493,6013.75
494,4827.1
495,2267.48
496,3465.12
497,387.05
498,5717.83
499,2714.17
500,5813.79
501,2950.53
502,6205.0
503,424.45
504,4078.05
505,4955.08
506,4918.79
507,1097.71
508,4631.25
509,4395.08
510,6620.61
511,6370.79
512,5638.77
513,4123.39
514,4310.94
515,5559.79
516,5290.85
517,4797.93
518,1229.39
519,3047.53
520,2478.1
521,888.38
522,580.3
523,6118.92
524,504.95
525,3072.46
526,3356.81
527,2633.12
528,2374.13
529,4557.0
530,3531.16
531,2696.09
532,317.14
533,2431.32
534,3141.49
535,1367.55
536,5658.27
537,5916.5
538,5097.41
539,2463.51
540,6046.0
541,3838.23
542,4794.48
543,308.39
544,1673.56
545,5064.52
546,1069.57
547,3529.94
548,4913.92
549,2295.95
550,2447.58
551,323.99
552,1983.59
553,6012.48
554,5076.13
555,516.87
556,5181.5
557,3586.04
558,5183.99
559,5815.19
560,694.54
561,4849.53
562,691.84
563,4926.11
564,5142.2
565,3439.93
566,4735.56
567,5440.94
568,6564.53
569,384.97
570,2323.96
571,421.62
572,5523.86
573,575.21
574,3988.38
575,4981.06
576,2801.47
577,6066.17
578,4555.26
579,5841.35
580,4944.45
581,3972.67
582,2205.05
583,1148.54
584,873.03
585,5198.94
586,5930.08
587,2969.85
588,1205.45
589,1572.59
590,6351.57
591,3753.94
592,5417.69
593,4728.16
594,2883.38
595,617.44
596,569.22
597,2818.34
598,2118.47
599,4828.21
600,5330.74
601,5221.87
602,6727.83
603,3014.46
604,5323.5
605,5014.97
606,2615.03
607,3857.17
608,5056.35
609,1078.68
610,4045.9
611,6142.92
612,322.65
613,482.61
614,901.73
615,3402.37
616,820.59
617,4846.33
618,4432.89
619,4504.01
620,4436.94
621,1393.55
622,6138.63
623,6256.08
624,366.31
625,5314.48
626,5579.6
627,4160.52
628,2668.28
629,2484.0
630,3865.94
631,6194.83
632,4810.71
633,1480.7
634,6533.18
635,458.02
636,574.54
637,5661.96
638,5421.54
639,2859.64
640,5236.64
641,4830.64
642,3062.93
643,6222.59
644,4753.49
645,2659.55
646,5557.86
647,4789.15
648,1307.53
649,4480.79
650,1474.87
651,795.46
652,692.12
653,338.01
654,2502.84
655,5040.97
656,1306.6
657,5349.32
658,5801.14
659,359.98
660,4119.56
661,3437.46
662,4329.28
663,6046.02
664,640.75
665,5482.9
666,2704.24
667,5012.21
668,2719.65
669,5010.62
670,401.5
671,783.49
672,5663.19
673,5816.11
674,394.66
675,4808.6
676,4797.49
677,4764.26
678,2407.17
679,6243.1
680,2825.15
681,684.61
682,3137.49
683,534.17
684,5446.68
685,5105.85
686,4197.52
687,1394.31
688,5757.34
689,785.81
690,1811.23
691,3264.54
692,1185.13
693,4464.17
694,4636.03
695,1133.81
696,4693.57
697,357.98
698,4744.41
699,460.1
700,1450.52
701,4653.89
702,333.45
703,329.86
704,3115.28
705,5661.63
706,1881.54
707,4704.0
708,5633.93
709,3104.59
710,6072.05
711,1121.01
712,689.01
713,5989.29
714,3331.6
715,4826.64
716,451.93
717,4315.9
718,4729.79
719,536.67
720,521.86
721,3365.9
722,5262.93
723,4974.28
724,386.06
725,5998.5
726,4197.5
727,3167.36
728,4396.16
729,3895.93
730,604.01
731,456.69
732,361.05
733,2523.95
734,1978.19
735,2637.31
736,3697.11
737,1042.63
738,6326.38
739,5882.97
740,827.36
741,1842.94
742,604.16
743,1157.55
744,2289.45
745,449.64
746,2706.59
747,1541.46
748,596.96
749,1837.09
750,2753.53
751,5183.25
752,492.1
753,4600.7
754,2018.33
755,5402.44
756,3651.79
757,398.32
758,433.7
759,1357.56
760,4963.63
761,1446.63
762,4650.95
763,5561.68
764,3457.31
765,1861.59
766,3248.14
767,3496.13
768,351.13
769,3515.2
770,1199.33
771,351.38
772,2500.95
773,959.46
774,6276.77
775,540.56
776,1462.73
777,1256.91
778,1157.35
779,3018.05
780,4407.17
781,4805.01
782,1976.98
783,2439.42
784,2894.2
785,2621.69
786,2401.21
787,2289.95
788,796.86
789,5125.92
790,2294.94
791,4724.61
792,1548.32
793,1500.56
794,4818.47
795,2754.72
796,3189.05
797,266.33
798,323.73
799,1848.02
800,223.83
801,5518.56
802,4271.77
803,1272.31
804,1975.52
805,5447.15
806,5273.48
807,5610.61
808,2499.03
809,4671.38
810,4998.57
811,4637.03
812,1215.44
813,670.94
814,3753.46
815,2921.01
816,3476.04
817,6307.89
818,737.29
819,560.31
820,6121.47
821,485.91
822,2158.22
823,853.46
824,4787.01
825,2654.96
826,3306.09
827,5115.7
828,4059.26
829,339.2
830,4595.91
831,1562.13
832,348.36
833,517.71
834,550.89
835,2391.78
836,4372.01
837,1184.14
838,2494.41
839,6132.26
840,5523.81
841,649.42
842,1277.05
843,6529.66
844,4501.51
845,5850.58
846,4521.36
847,5112.41
848,3134.3
849,3616.76
850,5232.99
851,4638.55
852,3400.55
853,447.07
854,5477.31
855,4940.2
856,3197.44
857,2692.87
858,5520.24
859,1207.06
860,2934.23
861,2634.99
862,3679.44
863,3556.23
864,3127.84
865,3820.62
866,6192.65
867,5005.11
868,2172.44
869,385.13
870,347.7
871,4219.34
872,5957.25
873,455.87
874,5579.57
875,6246.65
876,380.37
877,5081.09
878,4479.17
879,3652.92
880,1788.26
881,2279.07
882,2762.44
883,431.99
884,5542.87
885,6445.81
886,2633.26
887,3219.3
888,613.93
889,557.89
890,2993.05
891,371.7
892,2763.62
893,5724.71
894,343.24
895,350.52
896,5552.58
897,6212.85
898,2801.48
899,403.62
900,2857.12
901,361.13
902,1277.72
903,3014.2
904,3426.18
905,4942.09
906,641.74
907,3504.28
908,5413.37
909,328.05
910,303.89
911,4197.74
912,3326.8
913,3881.61
914,5061.26
915,4540.04
916,4981.68
917,4522.87
918,3433.94
919,853.9
920,4833.29
921,5278.01
922,1063.68
923,4332.06
924,355.53
925,1269.48
926,1751.97
927,1137.47
928,422.97
929,466.07
930,2701.34
931,4713.31
932,5216.61
933,3922.49
934,346.97
935,5862.01
936,4753.32
937,606.68
938,4688.38
939,4857.11
940,4753.72
941,1773.65
942,5379.55
943,319.4
944,3217.38
945,360.36
946,2677.77
947,4774.48
948,4528.74
949,3123.56
950,5005.14
951,4953.56
952,334.81
953,5157.17
954,495.63
955,5211.38
956,5404.52
957,717.07
958,5658.27
959,4454.19
960,3777.02
961,5529.14
962,1585.61
963,5022.91
964,3177.42
965,5024.32
966,3054.56
967,2251.43
968,4088.64
969,1973.81
970,5441.54
971,4826.27
972,4608.36
973,326.69
974,894.35
975,730.43
976,3121.29
977,4629.83
978,4576.58
979,4451.14
980,5889.84
981,1124.93
982,4392.86
983,3013.3
984,6549.68
985,4944.46
986,3794.47
987,820.74
988,251.21
989,5820.74
990,4843.81
991,5862.12
992,370.31
993,409.68
994,4440.19
995,4645.52
996,6081.58
997,2952.51
998,446.35
999,4367.69
1000,1277.72
1001,4323.43
1002,501.2
1003,2408.16
1004,3087.68
1005,1716.96
1006,4657.26
1007,3991.72
1008,5589.59
1009,4773.96
1010,4731.21
1011,2959.07
1012,3592.23
1013,4613.9
1014,2729.68
1015,1295.11
1016,847.38
1017,3310.82
1018,4615.89
1019,1116.23
1020,2916.08
1021,383.92
1022,502.17
1023,4569.85
1024,4599.79
1025,5939.79
1026,4356.54
1027,2391.17
1028,6227.93
1029,6064.24
1030,1017.3
1031,5549.49
1032,733.3
1033,3427.35
1034,4836.58
1035,5819.2
1036,682.0
1037,5496.38
1038,2299.69
1039,1495.52
1040,4563.39
1041,341.37
1042,300.06
1043,5135.46
1044,4244.69
1045,4032.19
1046,2176.45
1047,350.85
1048,582.6
1049,2043.14
1050,4290.42
1051,5968.46
1052,5792.18
1053,4564.66
1054,4445.05
1055,4276.69
1056,5302.86
1057,4306.57
1058,4955.63
1059,1131.64
1060,2153.83
1061,372.15
1062,3305.08
1063,3686.86
1064,5256.07
1065,5283.96
1066,510.03
1067,4825.02
1068,3172.54
1069,289.35
1070,444.59
1071,950.77
1072,1712.75
1073,3281.53
1074,5095.28
1075,381.28
1076,3286.7
1077,2597.44
1078,411.73
1079,609.8
1080,751.81
1081,5070.38
1082,3122.0
1083,321.66
1084,4526.0
1085,1655.16
1086,4477.17
1087,4659.96
1088,372.34
1089,2397.32
1090,1121.8
1091,4667.95
1092,4262.74
1093,5978.19
1094,320.76
1095,3523.26
1096,4435.66
1097,465.43
1098,6145.26
1099,5341.41
1100,6491.39
1101,506.53
1102,1381.35
1103,5930.61
1104,5316.58
1105,450.79
1106,5030.94
1107,4141.93
1108,643.98
1109,1598.88
1110,5186.51
1111,584.12
1112,3460.88
1113,2145.91
1114,5562.98
1115,4578.15
1116,5356.28
1117,502.61
1118,5263.53
1119,5883.1
1120,4722.37
1121,672.73
1122,4733.33
1123,6631.69
1124,3161.4
1125,5411.78
1126,357.21
1127,331.46
1128,3177.42
1129,2231.57
1130,3184.02
1131,2051.34
1132,4680.21
1133,3923.58
1134,2950.51
1135,424.68
1136,4868.19
1137,6609.87
1138,5778.39
1139,3932.3
1140,1727.81
1141,1001.67
1142,4639.42
1143,986.26
1144,4614.54
1145,3811.22
1146,660.64
1147,3445.73
1148,2517.51
1149,5900.29
1150,427.61
1151,5505.51
1152,3833.05
1153,5681.42
1154,396.64
1155,1452.8
1156,4878.76
1157,4789.93
1158,4690.7
1159,5951.54
1160,340.88
1161,3345.31
1162,3766.01
1163,1207.92
1164,5108.38
1165,2049.96
1166,367.15
1167,6404.52
1168,826.13
1169,6662.45
1170,4809.33
1171,3469.43
1172,1049.34
1173,469.94
1174,581.2
1175,659.9
1176,4785.61
1177,4430.73
1178,550.52
1179,1954.98
1180,5266.77
1181,3995.43
1182,1020.54
1183,2891.64
1184,540.64
1185,500.02
1186,4235.87
1187,432.6
1188,4996.58
1189,1835.13
1190,3004.01
1191,5816.16
1192,3658.45
1193,4219.38
1194,4786.41
1195,329.45
1196,4594.62
1197,2413.66
1198,3665.29
1199,5131.79
1200,1227.6
1201,746.59
1202,2694.69
1203,4475.48
1204,4550.9
1205,2494.64
1206,6582.68
1207,4534.1
1208,4941.85
1209,2743.16
1210,4320.42
1211,2945.5
1212,5822.28
1213,2369.15
1214,6188.03
1215,2648.39
1216,6088.75
1217,4724.18
1218,6082.92
1219,2475.85
1220,3227.46
1221,6151.16
1222,5082.64
1223,518.56
1224,2331.16
1225,607.39
1226,4727.19
1227,6389.06
1228,2129.76
1229,4003.18
1230,6454.98
1231,4788.65
1232,4606.1
1233,3300.56
1234,3748.09
1235,4858.34
1236,2573.74
1237,4656.6
1238,3551.81
1239,396.93
1240,2508.81
1241,5677.79
1242,4644.14
1243,3370.33
1244,5296.75
1245,393.86
1246,4219.35
1247,836.35
1248,1130.8
1249,4670.53
1250,6058.06
1251,654.35
1252,4623.17
1253,6100.42
1254,5163.37
1255,3526.38
1256,336.46
1257,2818.36
1258,5904.5
1259,3985.68
1260,1620.14
1261,2657.29
1262,2872.54
1263,6010.22
1264,3467.54
1265,4906.01
1266,3257.75
1267,1046.04
1268,424.8
1269,3244.24
1270,4329.23
1271,3591.41
1272,548.15
1273,2138.22
1274,5021.96
1275,919.32
1276,1731.35
1277,1005.25
1278,4928.8
1279,3014.06
1280,3147.84
1281,3904.11
1282,2028.66
1283,333.04
1284,4363.79
1285,865.02
1286,2673.67
1287,5253.38
1288,2841.13
1289,3398.95
1290,756.79
1291,838.87
1292,4731.71
1293,1210.0
1294,4928.56
1295,452.43
1296,532.21
1297,1334.68
1298,1111.46
1299,6230.65
1300,4596.7
1301,5576.07
1302,2257.86
1303,5467.76
1304,660.43
1305,4858.13
1306,6019.68
1307,6168.3
1308,3496.3
1309,2685.85
1310,1512.18
1311,4663.82
1312,4621.98
1313,2584.19
1314,953.47
1315,1059.71
1316,388.8
1317,341.3
1318,5082.67
1319,343.04
1320,4357.26
1321,548.98
1322,2792.08
1323,385.13
1324,5869.36
1325,360.88
1326,2850.35
1327,1012.46
1328,6324.77
1329,1912.73
1330,5294.01
1331,2862.11
1332,5168.53
1333,1488.88
1334,5922.33
1335,3083.34
1336,2791.94
1337,4250.07
1338,2319.86
1339,485.94
1340,5187.2
1341,4701.22
1342,4385.24
1343,5043.69
1344,2084.62
1345,3590.35
1346,449.48
1347,2272.78
1348,5742.14
1349,771.24
1350,2211.49
1351,5756.95
1352,4620.06
1353,5358.15
1354,5972.2
1355,1488.09
1356,5574.43
1357,1167.25
1358,4960.02
1359,4103.21
1360,4098.42
1361,3334.09
1362,5943.52
1363,4777.16
1364,690.78
1365,4384.82
1366,1404.99
1367,1310.57
1368,4606.89
1369,1744.46
1370,1302.78
1371,1735.74
1372,5163.01
1373,4781.38
1374,3061.86
1375,6336.15
1376,3688.5
1377,5221.8
1378,4490.6
1379,5606.0
1380,1395.76
1381,5611.75
1382,5198.65
1383,4386.29
1384,3427.12
1385,5252.55
1386,4956.64
1387,489.46
1388,334.61
1389,4975.25
1390,2826.92
1391,3883.21
1392,388.63
1393,4645.25
1394,5131.73
1395,3791.53
1396,2574.37
1397,795.88
1398,2418.31
1399,3482.37
1400,5359.59
1401,6194.52
1402,3254.08
1403,552.58
1404,6044.99
1405,308.36
1406,5127.9
1407,3371.5
1408,4016.03
1409,3014.22
1410,4999.28
1411,3252.89
1412,4839.81
1413,3275.45
1414,4841.51
1415,1237.16
1416,5531.95
1417,6419.58
1418,4486.05
1419,5515.84
1420,275.21
1421,4714.52
1422,2685.26
1423,1810.09
1424,501.15
1425,4881.81
1426,3339.94
1427,807.85
1428,1778.64
1429,4597.25
1430,5058.55
1431,4773.09
1432,5056.9
1433,5745.03
1434,384.34
1435,1053.2
1436,1179.22
1437,6193.28
1438,363.88
1439,2918.37
1440,4871.97
1441,5073.41
1442,2845.47
1443,1219.02
1444,1451.2
1445,828.7
1446,3234.48
1447,400.28
1448,397.15
1449,2499.52
1450,4784.18
1451,4646.1
1452,5962.48
1453,4541.21
1454,1214.69
1455,4691.77
1456,2545.28
1457,2613.74
1458,735.5
1459,470.82
1460,3400.03
1461,4351.51
1462,775.24
1463,4172.72
1464,402.47
1465,969.77
1466,378.49
1467,2669.58
1468,1428.99
1469,2133.9
1470,3185.86
1471,5391.58
1472,334.59
1473,6220.59
1474,5597.31
1475,3922.42
1476,1157.22
1477,1636.82
1478,5825.99
1479,2838.71
1480,5940.68
1481,525.7
1482,1139.83
1483,3606.05
1484,1839.43
1485,4262.66
1486,4425.79
1487,2791.72
1488,4816.24
1489,4481.25
1490,4936.56
1491,5665.56
1492,5086.65
1493,952.15
1494,4912.14
1495,2396.22
1496,4912.56
1497,5620.66
1498,4816.5
1499,5629.52
1500,2261.78
1501,3435.47
1502,2757.27
1503,3040.69
1504,2453.69
1505,5902.38
1506,987.61
1507,382.71
1508,3830.7
1509,1852.68
1510,650.65
1511,3326.15
1512,3653.87
1513,5156.8
1514,6402.09
1515,5845.31
1516,5628.38
1517,5635.15
1518,5268.06
1519,1991.42
1520,344.26
1521,3885.82
1522,4800.1
1523,5760.4
1524,541.17
1525,1514.4
1526,404.73
1527,1249.7
1528,5234.2
1529,5031.82
1530,1687.27
1531,4687.27
1532,6184.26
1533,1008.61
1534,1104.11
1535,4679.45
1536,368.76
1537,3004.85
1538,4575.32
1539,4852.33
1540,1637.69
1541,343.56
1542,6398.31
1543,4060.11
1544,5296.92
1545,2448.74
1546,1702.11
1547,792.29
1548,5388.38
1549,3735.67
1550,696.7
1551,783.03
1552,5943.8
1553,5016.64
1554,4733.57
1555,5896.58
1556,338.76
1557,704.08
1558,2053.61
1559,4933.31
1560,3066.81
1561,5051.71
1562,538.46
1563,2456.42
1564,5483.09
1565,1690.02
1566,945.19
1567,5220.81
1568,2657.94
1569,5347.69
1570,396.51
1571,1293.69
1572,2547.38
1573,5463.36
1574,5612.14
1575,4452.63
1576,2968.45
1577,4267.83
1578,3934.94
1579,3397.05
1580,6247.98
1581,5049.68
1582,6356.71
1583,6680.38
1584,4647.09
1585,4642.19
1586,4836.73
1587,2395.14
1588,1301.05
1589,4779.78
1590,4411.29
1591,4289.66
1592,842.46
1593,2651.67
1594,4154.71
1595,4423.9
1596,5318.52
1597,4531.77
1598,858.35
1599,5872.19
1600,4745.59
1601,5901.37
1602,3389.15
1603,363.73
1604,355.14
1605,2307.57
1606,4512.68
1607,6032.85
1608,5527.43
1609,4834.14
1610,4214.8
1611,6201.05
1612,3909.05
1613,520.61
1614,6384.6
1615,3257.87
1616,935.69
1617,3265.12
1618,5813.22
1619,5937.74
1620,4232.59
1621,4845.58
1622,1633.26
1623,5471.0
1624,5452.89
1625,5916.17
1626,4588.93
1627,903.7
1628,5299.13
1629,3729.01
1630,415.44
1631,2283.34
1632,5090.61
1633,4313.33
1634,5190.93
1635,4579.32
1636,3826.9
1637,5562.63
1638,2578.81
1639,409.44
1640,5130.09
1641,2473.94
1642,4379.4
1643,4410.02
1644,3925.69
1645,3928.82
1646,4493.57
1647,5052.38
1648,688.73
1649,4813.04
1650,4357.16
1651,536.43
1652,832.12
1653,6402.73
1654,5110.72
1655,1305.78
1656,2444.68
1657,447.52
1658,4335.13
1659,403.4
1660,2475.12
1661,2759.44
1662,2096.71
1663,2816.35
1664,2660.23
1665,4377.21
1666,4328.48
1667,2983.53
1668,2599.21
1669,672.22
1670,4268.56
1671,1105.25
1672,3538.61
1673,2619.55
1674,5762.05
1675,604.67
1676,2645.13
1677,2472.88
1678,4628.79
1679,4476.15
1680,4991.02
1681,464.51
1682,5044.05
1683,5606.71
1684,4074.6
1685,694.65
1686,2233.11
1687,2985.2
1688,4470.91
1689,3677.89
1690,3651.4
1691,677.49
1692,332.92
1693,370.14
1694,4320.92
1695,4006.47
1696,4305.55
1697,4649.45
1698,4560.52
1699,5186.22
1700,4673.32
1701,292.93
1702,5000.02
1703,4644.55
1704,5211.21
1705,5678.0
1706,6394.11
1707,1709.15
1708,4823.47
1709,881.5
1710,322.27
1711,3956.99
1712,1107.34
1713,6005.22
1714,854.35
1715,1492.64
1716,5798.72
1717,720.41
1718,313.12
1719,454.64
1720,4773.9
1721,5941.63
1722,2142.72
1723,2818.93
1724,1051.17
1725,4811.43
1726,5661.97
1727,4736.09
1728,3623.7
1729,416.62
1730,2744.19
1731,6451.16
1732,4970.6
1733,3350.74
1734,4760.03
1735,4215.64
1736,603.11
1737,1363.98
1738,4603.03
1739,5095.0
1740,5529.15
1741,4771.48
1742,4712.95
1743,4774.56
1744,2624.45
1745,2102.61
1746,642.02
1747,641.04
1748,3426.88
1749,5572.83
1750,639.8
1751,722.25
1752,5077.7
1753,3584.05
1754,690.48
1755,5083.46
1756,4593.54
1757,4951.64
1758,1415.37
1759,2425.5
1760,425.28
1761,4648.23
1762,4965.67
1763,3840.69
1764,1377.81
1765,916.91
1766,2913.1
1767,3378.56
1768,1575.72
1769,483.06
1770,2306.95
1771,3325.21
1772,2138.06
1773,369.84
1774,3159.18
1775,5350.04
1776,3814.81
1777,362.97
1778,1180.7
1779,1517.31
1780,1139.91
1781,2702.19
1782,4812.76
1783,3731.29
1784,6022.73
1785,4186.13
1786,921.75
1787,674.68
1788,2092.81
1789,2707.68
1790,3073.74
1791,6340.1
1792,4718.86
1793,3824.53
1794,2840.56
1795,1672.45
1796,4354.61
1797,3004.38
1798,4138.14
1799,364.47
1800,539.22
1801,6032.06
1802,405.47
1803,4191.64
1804,2434.15
1805,6055.79
1806,1714.45
1807,4911.05
1808,5264.19
1809,671.99
1810,415.59
1811,1324.04
1812,4515.94
1813,433.92
1814,2791.66
1815,4479.51
1816,416.41
1817,5813.33
1818,4433.81
1819,700.29
1820,1916.15
1821,5250.26
1822,2976.15
1823,314.34
1824,4573.91
1825,3109.18
1826,5982.5
1827,2035.34
1828,4438.76
1829,3632.67
1830,5581.46
1831,4640.48
1832,799.65
1833,5759.61
1834,2842.52
1835,2612.44
1836,3477.74
1837,6001.24
1838,4743.76
1839,3960.74
1840,5863.64
1841,1812.94
1842,975.88
1843,2800.08
1844,2530.69
1845,6295.59
1846,5971.33
1847,5279.35
1848,3212.32
1849,3011.39
1850,4457.13
1851,3217.14
1852,672.63
1853,1266.35
1854,4325.88
1855,5088.79
1856,798.56
1857,4090.42
1858,5328.47
1859,6208.22
1860,1359.81
1861,1104.03
1862,603.05
1863,5149.0
1864,4936.92
1865,1179.34
1866,2591.13
1867,4816.34
1868,1065.62
1869,2578.6
1870,2402.17
1871,3449.02
1872,5899.86
1873,4406.06
1874,336.0
1875,598.61
1876,5133.07
1877,6618.2
1878,493.04
1879,4869.56
1880,3305.43
1881,826.07
1882,392.27
1883,5522.36
1884,1259.59
1885,3849.95
1886,3730.25
1887,2790.64
1888,3403.11
1889,4207.92
1890,1373.91
1891,4360.32
1892,2971.22
1893,4390.04
1894,4527.25
1895,1322.65
1896,3018.22
1897,5233.75
1898,2337.66
1899,5668.62
1900,4793.62
1901,1527.59
1902,298.79
1903,4268.55
1904,3037.57
1905,1804.63
1906,4167.99
1907,5581.5
1908,5539.01
1909,303.55
1910,5182.28
1911,4204.49
1912,3514.38
1913,1878.07
1914,346.39
1915,1214.59
1916,341.35
1917,551.02
1918,4645.5
1919,4811.65
1920,472.0
1921,5329.84
1922,900.8
